farm_id,farm_name,record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
FARM-002,Kaduna Semi-Intensive Farm,134,COW-10000300,2025-10-12,215.25,197.7665,832.0256,591.4246,3,159.0496,72.888542,4,147.227559,0,1423.4502,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,135,COW-10000300,2025-10-13,391.381,182.7475,718.856,712.6973,4,250.7781,78.423479,5,105.636848,0,1431.5533,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,136,COW-10000300,2025-10-14,351.7287,168.3888,686.3404,736.645,6,169.6733,47.943347,6,144.023747,0,1422.9854,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,137,COW-10000300,2025-10-15,281.7759,93.2869,685.0472,762.7552,3,193.6994,61.175654,1,182.423835,0,1447.8024,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,138,COW-10000300,2025-10-16,252.5542,122.9219,672.2525,751.6677,4,196.25,45.091048,2,132.535954,0,1423.9202,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,139,COW-10000300,2025-10-17,344.3369,173.8653,822.5676,614.8319,2,273.0836,49.630123,4,104.121584,0,1437.3995,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,140,COW-10000300,2025-10-18,317.618,108.9113,714.5925,722.9966,2,169.6335,57.552868,2,95.444694,0,1437.5891,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,141,COW-10000300,2025-10-19,428.9466,191.6004,778.6344,646.2622,0,299.8244,64.540659,7,183.46692,0,1424.8966,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,142,COW-10000300,2025-10-20,338.2794,89.7385,730.6243,670.166,5,211.1044,62.726694,4,132.824405,0,1400.7903,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,143,COW-10000300,2025-10-21,267.5533,175.1606,864.3153,578.0766,7,283.4849,52.573918,7,110.249245,0,1442.3919,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,144,COW-10000300,2025-10-22,481.6416,121.3569,705.9933,721.8568,2,179.2778,42.317814,1,192.394028,0,1427.8501,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,145,COW-10000300,2025-10-23,404.3988,103.0305,805.534,603.2391,10,286.9928,45.602216,2,151.656292,0,1408.7731,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,146,COW-10000300,2025-10-24,282.8622,195.7423,727.0977,686.1322,10,187.9552,71.031643,3,165.777401,0,1413.2299,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,147,COW-10000300,2025-10-25,263.9225,80.5167,855.866,572.6924,9,181.1997,60.756586,0,171.49111,0,1428.5584,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,148,COW-10000300,2025-10-26,424.1227,124.5852,675.5798,733.862,6,221.9126,74.472577,3,146.337863,0,1409.4418,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,149,COW-10000300,2025-10-27,323.553,128.4025,704.1119,742.0555,10,263.186,43.91152,6,120.234711,0,1446.1674,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,150,COW-10000300,2025-10-28,339.1484,114.7316,843.9272,595.8758,5,189.9046,50.965376,7,88.209253,0,1439.803,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,151,COW-10000300,2025-10-29,320.6143,106.9627,735.416,706.9175,2,174.2912,65.570014,0,167.435791,0,1442.3335,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,152,COW-10000300,2025-10-30,455.2991,181.8057,645.8212,765.5618,9,195.87,64.756655,7,163.995033,0,1411.383,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,153,COW-10000300,2025-10-31,481.5534,167.405,826.931,595.1301,2,261.7156,72.820238,4,162.402929,0,1422.0611,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,154,COW-10000301,2025-06-01,246.2849,192.9292,766.1465,642.2217,2,246.2342,56.490344,2,163.946458,0,1408.3682,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,155,COW-10000301,2025-06-02,350.0629,170.7312,865.2384,577.2481,8,193.0339,50.017323,2,89.4307,0,1442.4865,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,156,COW-10000301,2025-06-03,497.0834,143.2128,829.0935,602.8578,4,180.5791,61.141669,8,174.925558,0,1431.9513,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,157,COW-10000301,2025-06-04,495.6863,198.2056,823.4877,621.8177,10,198.1275,61.891314,2,134.116606,0,1445.3054,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,158,COW-10000301,2025-06-05,322.4969,169.9009,707.7743,708.9032,5,178.3068,74.020835,1,116.942351,0,1416.6775,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,159,COW-10000301,2025-06-06,366.1943,82.5387,674.7084,741.1097,2,191.2547,42.597871,5,58.240248,0,1415.8181,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,160,COW-10000301,2025-06-07,454.6376,98.6477,739.0552,691.2731,7,160.7696,72.11009,3,183.957873,1,1430.3283,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,161,COW-10000301,2025-06-08,471.1713,145.9392,676.1901,731.3119,8,258.7225,63.977072,5,192.972257,0,1407.502,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,162,COW-10000301,2025-06-09,343.1699,123.16,644.779,766.4418,1,256.7114,40.737512,3,115.876777,0,1411.2208,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,163,COW-10000301,2025-06-10,432.9945,177.2624,668.1496,767.4357,9,240.5109,49.822642,4,56.382773,0,1435.5853,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,164,COW-10000301,2025-06-11,324.1791,101.2,848.6672,592.5536,4,289.4359,40.714438,1,188.744371,0,1441.2208,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,165,COW-10000301,2025-06-12,428.9058,196.4242,860.8272,584.4679,2,161.7234,73.991568,4,142.074238,0,1445.2951,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,166,COW-10000301,2025-06-13,371.5526,98.4296,662.8147,774.1738,7,277.3468,58.898747,6,126.474555,0,1436.9885,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,167,COW-10000301,2025-06-14,419.9373,124.2786,680.3328,728.4076,8,291.3853,69.365854,4,82.286562,0,1408.7404,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,168,COW-10000301,2025-06-15,455.5167,109.004,842.8204,588.1127,1,253.939,79.492505,2,72.589743,0,1430.9331,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,169,COW-10000301,2025-06-16,301.9208,88.5493,801.6733,622.092,1,200.257,73.827976,2,128.010787,0,1423.7653,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,170,COW-10000301,2025-06-17,485.8925,158.0954,819.2466,586.5483,7,171.2458,46.107605,4,153.13009,0,1405.7949,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,171,COW-10000301,2025-06-18,241.9363,132.9293,750.5388,670.1789,2,154.8065,64.575444,2,106.0577,0,1420.7177,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,172,COW-10000301,2025-06-19,204.1332,109.7953,724.3768,698.4506,8,206.6756,61.217647,7,139.027339,0,1422.8274,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,173,COW-10000301,2025-06-20,303.4494,130.5536,797.2376,607.7768,9,153.3403,64.054911,8,164.57661,0,1405.0144,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,174,COW-10000301,2025-06-21,389.7065,191.4995,661.2769,787.7734,4,232.0482,45.869729,4,100.442875,0,1449.0503,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,175,COW-10000301,2025-06-22,335.7524,181.1186,739.211,676.984,1,221.2315,45.236852,8,57.758224,0,1416.195,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,176,COW-10000301,2025-06-23,351.2192,90.8842,837.8097,583.373,8,295.6703,50.353425,4,125.681786,0,1421.1827,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,177,COW-10000301,2025-06-24,283.8462,182.657,751.7763,667.7181,10,177.9725,52.056025,8,54.66044,0,1419.4944,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,178,COW-10000301,2025-06-25,404.0105,101.7586,701.8466,731.894,5,202.3291,68.67007,3,119.976389,0,1433.7406,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,179,COW-10000301,2025-06-26,371.5852,105.6597,724.5217,720.4828,8,224.19,44.957522,0,85.769967,0,1445.0045,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,180,COW-10000301,2025-06-27,442.0833,192.4289,796.0538,634.2728,4,298.9212,53.66153,6,74.428483,0,1430.3266,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,181,COW-10000301,2025-06-28,253.3737,153.5731,825.2264,575.4798,6,155.934,44.329978,2,86.037342,0,1400.7062,85.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,182,COW-10000301,2025-06-29,283.8064,103.153,720.4979,698.4331,10,199.1886,43.589251,3,53.780742,0,1418.931,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,183,COW-10000301,2025-06-30,497.2429,191.4231,755.0391,670.1719,10,266.0909,70.590268,2,176.640854,0,1425.211,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,184,COW-10000301,2025-07-01,430.0627,176.7678,834.231,581.192,5,299.1404,70.803629,0,63.990636,0,1415.423,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,185,COW-10000301,2025-07-02,431.0561,175.9068,827.3663,602.7542,3,191.3886,56.567101,0,56.368693,0,1430.1205,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,186,COW-10000301,2025-07-03,317.8205,131.0123,708.3414,735.6292,9,213.8956,53.112309,8,125.376807,0,1443.9706,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,187,COW-10000301,2025-07-04,350.8038,98.2162,758.2278,659.3687,6,273.5869,50.26887,3,195.465737,0,1417.5965,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,188,COW-10000301,2025-07-05,451.441,97.0525,678.212,748.111,2,237.6243,50.537973,7,189.439846,0,1426.323,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,189,COW-10000301,2025-07-06,416.3122,87.0618,818.4495,611.4433,0,226.8364,50.342287,0,149.438668,0,1429.8928,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,190,COW-10000301,2025-07-07,468.4186,102.3169,762.1015,654.0617,3,216.3984,46.251653,6,65.622724,0,1416.1632,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,191,COW-10000301,2025-07-08,461.7595,137.8851,669.7896,776.3283,9,289.4448,77.899722,1,97.207617,0,1446.1179,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,192,COW-10000301,2025-07-09,324.8485,102.8054,705.1148,739.804,5,160.0734,41.550053,6,148.059571,0,1444.9188,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,193,COW-10000301,2025-07-10,228.2064,193.9822,835.7769,601.6488,5,198.0241,54.733767,1,130.575897,0,1437.4257,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,194,COW-10000301,2025-07-11,310.6635,110.5459,680.6148,738.6812,7,244.0429,55.526153,2,101.807509,0,1419.296,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,195,COW-10000301,2025-07-12,313.6604,150.5023,765.1379,683.1722,1,269.0509,42.348747,8,114.364831,0,1448.3101,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,196,COW-10000301,2025-07-13,337.5129,91.1343,669.7571,758.3434,7,226.1515,68.937255,6,180.404274,0,1428.1005,94.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,197,COW-10000301,2025-07-14,426.3711,181.0946,657.4415,786.0112,1,182.4404,74.413836,5,147.259653,0,1443.4527,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,198,COW-10000301,2025-07-15,301.7071,164.4533,654.3939,755.824,5,264.6316,47.991797,7,93.846732,0,1410.2179,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,199,COW-10000301,2025-07-16,383.1566,116.9154,645.1189,769.8373,0,156.4763,40.194294,6,159.424263,0,1414.9562,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,200,COW-10000301,2025-07-17,341.4921,138.3254,709.0502,712.7567,8,214.6726,63.926715,4,184.718012,0,1421.8069,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,201,COW-10000301,2025-07-18,315.405,101.6847,699.0512,718.5548,3,264.6114,59.85155,1,187.886837,0,1417.606,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,202,COW-10000301,2025-07-19,320.9821,89.6333,844.9206,568.2159,3,179.7177,62.945627,1,124.699744,0,1413.1365,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,203,COW-10000301,2025-07-20,448.0287,96.6297,786.705,634.7146,2,205.4357,62.709824,7,60.370992,0,1421.4196,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,204,COW-10000301,2025-07-21,418.3643,114.5672,660.5883,775.5989,10,275.3295,43.55715,7,53.563476,0,1436.1872,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,205,COW-10000301,2025-07-22,270.411,145.7928,809.194,612.1182,9,225.0991,79.563678,4,72.519434,0,1421.3122,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,206,COW-10000301,2025-07-23,343.2946,186.3602,792.281,640.9797,8,212.7862,54.663243,2,128.216482,0,1433.2607,90.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,207,COW-10000301,2025-07-24,291.6442,110.1023,670.1118,748.1406,8,240.3179,45.351457,7,154.0789,0,1418.2524,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,208,COW-10000301,2025-07-25,245.1802,81.0341,791.406,610.9565,1,156.732,69.922838,8,60.779325,0,1402.3625,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,209,COW-10000301,2025-07-26,307.7613,81.3122,855.978,573.7815,10,178.4237,44.957036,2,133.288343,0,1429.7595,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,210,COW-10000301,2025-07-27,425.922,187.105,701.5503,738.7384,5,194.6118,53.191415,5,189.791655,0,1440.2887,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,211,COW-10000301,2025-07-28,325.0738,144.4925,663.8823,760.4734,4,229.1455,42.694972,2,189.719289,0,1424.3557,88.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,212,COW-10000301,2025-07-29,429.5964,91.6321,807.5535,637.4604,1,253.7771,65.265142,0,163.602415,0,1445.0139,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,213,COW-10000301,2025-07-30,375.8529,118.6956,851.6572,583.2065,0,249.6517,57.485122,5,163.418121,0,1434.8637,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,214,COW-10000301,2025-07-31,260.7216,144.7325,762.9241,661.1446,0,210.6415,63.31913,0,137.778703,0,1424.0687,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,215,COW-10000301,2025-08-01,392.4642,174.8292,759.4523,671.7857,0,165.179,50.926262,5,129.109967,0,1431.238,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,216,COW-10000301,2025-08-02,227.1224,151.073,790.3533,620.7336,9,239.0184,63.654504,7,100.788716,0,1411.0869,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,217,COW-10000301,2025-08-03,416.9961,142.3704,649.0041,769.4075,8,178.9538,54.935342,1,191.621547,0,1418.4116,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,218,COW-10000301,2025-08-04,231.725,120.5967,731.2012,709.5853,9,270.4057,44.432831,6,141.298963,0,1440.7865,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,219,COW-10000301,2025-08-05,215.2832,190.7963,762.9927,681.1906,10,181.7612,72.77803,4,124.790006,0,1444.1833,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,220,COW-10000301,2025-08-06,485.1489,179.4981,647.5461,766.3138,6,290.5594,61.296613,8,146.347612,0,1413.8599,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,221,COW-10000301,2025-08-07,235.8345,91.6103,812.3914,599.2452,3,184.0048,61.944562,1,82.269683,0,1411.6366,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,222,COW-10000301,2025-08-08,310.428,155.1391,683.2662,762.3441,10,285.3735,73.163503,8,144.692888,0,1445.6103,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,223,COW-10000301,2025-08-09,407.1487,81.9779,778.7418,669.1628,1,206.5923,40.495889,7,126.460199,0,1447.9046,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,224,COW-10000301,2025-08-10,301.9151,109.9791,722.163,704.2143,0,175.9391,52.786623,8,94.094071,0,1426.3773,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,225,COW-10000301,2025-08-11,393.1221,194.0002,783.3815,630.8796,10,189.3583,58.548789,0,54.649218,0,1414.2611,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,226,COW-10000301,2025-08-12,424.0195,141.9889,728.5565,701.6408,5,164.9928,66.199837,0,199.333295,1,1430.1973,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,227,COW-10000301,2025-08-13,425.3026,179.213,774.9843,652.2759,2,278.8449,44.891581,6,188.927329,0,1427.2602,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,228,COW-10000301,2025-08-14,223.0221,103.3554,723.6045,676.5902,9,174.8989,58.043606,3,110.355632,0,1400.1947,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,229,COW-10000301,2025-08-15,395.7702,94.9292,830.4665,584.303,5,211.0284,77.700185,0,192.599726,0,1414.7695,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,230,COW-10000301,2025-08-16,337.0237,170.4153,661.0177,740.5613,5,184.8828,66.642092,5,102.683439,0,1401.579,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,231,COW-10000301,2025-08-17,347.8513,172.7474,740.9002,672.6566,3,279.1329,72.922705,1,185.32245,0,1413.5568,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,232,COW-10000301,2025-08-18,268.5009,191.8189,733.3863,695.1744,7,201.3904,51.54212,5,86.197151,0,1428.5607,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,233,COW-10000301,2025-08-19,466.3285,155.6182,733.4011,692.6477,2,181.3916,72.917435,4,79.757444,0,1426.0488,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,234,COW-10000301,2025-08-20,372.4607,183.5512,823.6127,590.9398,3,269.8125,66.583188,6,176.951453,0,1414.5525,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,235,COW-10000301,2025-08-21,444.1747,169.3496,837.9973,584.6462,2,234.8199,44.237694,3,83.866279,0,1422.6435,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,236,COW-10000301,2025-08-22,318.2252,109.5177,813.2539,611.3266,4,160.5172,62.992829,8,120.091005,0,1424.5805,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,237,COW-10000301,2025-08-23,319.5934,136.6257,750.4882,678.6117,1,272.6753,69.82592,4,101.206774,0,1429.0999,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,238,COW-10000301,2025-08-24,246.0477,149.9219,793.2274,621.0382,3,250.7105,50.204986,2,126.671565,0,1414.2656,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,239,COW-10000301,2025-08-25,462.7215,198.4333,685.6043,758.1382,8,154.8224,55.732075,7,180.610006,0,1443.7425,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,240,COW-10000301,2025-08-26,316.3592,177.4756,746.8229,688.655,5,184.4922,46.81566,8,146.420565,0,1435.4779,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,241,COW-10000301,2025-08-27,274.9011,96.7399,698.3674,744.6608,3,298.6309,40.485636,4,133.472914,0,1443.0282,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,242,COW-10000301,2025-08-28,306.5845,129.241,790.2829,618.114,9,170.4995,55.738283,7,183.935749,1,1408.3969,89.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,243,COW-10000301,2025-08-29,366.5127,120.0913,733.6675,679.9347,8,229.4438,68.267837,1,136.294243,0,1413.6022,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,244,COW-10000301,2025-08-30,252.4934,171.7774,804.6094,613.4189,1,177.9993,59.881034,1,54.940402,0,1418.0283,96.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,245,COW-10000301,2025-08-31,451.215,89.6942,822.6014,621.5025,9,254.7643,66.966123,7,128.763985,0,1444.1039,99.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,246,COW-10000301,2025-09-01,230.1566,117.8917,830.5527,573.07,5,251.3017,73.644803,4,198.650037,0,1403.6227,97.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,247,COW-10000301,2025-09-02,466.2269,85.865,723.4656,714.239,7,227.1072,50.38969,5,70.283204,0,1437.7046,87.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,248,COW-10000301,2025-09-03,391.337,122.1693,781.2943,629.5374,2,230.8752,77.398313,6,107.812135,0,1410.8317,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,249,COW-10000301,2025-09-04,421.9493,198.6137,774.4586,667.8713,5,202.9934,67.179409,5,165.559307,0,1442.3299,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,250,COW-10000301,2025-09-05,218.3912,151.503,684.2972,721.654,7,259.6545,47.352325,2,74.862942,0,1405.9512,98.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,251,COW-10000301,2025-09-06,408.0516,84.7936,748.0767,653.3379,5,239.509,57.384167,2,188.496884,0,1401.4146,95.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,252,COW-10000301,2025-09-07,216.2163,194.7033,812.7091,636.3288,0,182.999,72.500654,4,160.453115,0,1449.0379,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,253,COW-10000301,2025-09-08,338.8397,179.1693,783.7504,650.4418,10,190.5705,54.86845,5,56.849343,0,1434.1922,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,254,COW-10000301,2025-09-09,331.4715,109.4428,759.078,651.3934,9,159.6313,70.700297,2,106.470415,0,1410.4714,91.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,255,COW-10000301,2025-09-10,444.5134,118.5004,849.7018,588.2,5,214.7522,69.911589,5,118.684605,0,1437.9018,93.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,256,COW-10000301,2025-09-11,295.3167,92.51,665.7295,755.0131,9,233.5401,77.228447,3,55.43335,0,1420.7426,92.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,257,COW-10000301,2025-09-12,206.0783,109.9458,678.3853,727.5389,1,210.196,61.161576,2,50.148499,0,1405.9242,86.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,258,COW-10000301,2025-09-13,364.902,119.489,689.8342,737.5857,4,291.205,44.332325,0,69.028812,0,1427.4199,100.0,synthetic_farm_FARM-002
FARM-002,Kaduna Semi-Intensive Farm,259,COW-10000301,2025-09-14,385.2981,153.2348,671.4273,777.9076,4,180.602,64.92286,8,113.012535,0,1449.3349,99.0,synthetic_farm_FARM-002
