Farm ID,Farm Name,State,Cow ID,Date,Estimated Milk Production (L/day)
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,22/10/2025,9.2
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,23/10/2025,9.3
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,24/10/2025,9.62
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,25/10/2025,9.11
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,26/10/2025,9.13
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,27/10/2025,9.23
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,28/10/2025,9.15
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,29/10/2025,8.62
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,30/10/2025,8.56
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000301,31/10/2025,8.51
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,01/06/2025,10.92
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,02/06/2025,10.98
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,03/06/2025,10.89
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,04/06/2025,10.69
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,05/06/2025,10.67
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,06/06/2025,10.78
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,07/06/2025,11.33
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,08/06/2025,11.53
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,09/06/2025,11.72
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,10/06/2025,12.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,11/06/2025,12.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,12/06/2025,12.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,13/06/2025,12.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,14/06/2025,11.57
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,15/06/2025,11.34
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,16/06/2025,11.09
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,17/06/2025,11.21
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,18/06/2025,11.07
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,19/06/2025,11.03
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,20/06/2025,11.28
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,21/06/2025,11.45
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,22/06/2025,11.31
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,23/06/2025,11.01
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,24/06/2025,11.28
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,25/06/2025,11.42
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,26/06/2025,10.84
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,27/06/2025,10.68
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,28/06/2025,10.67
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,29/06/2025,10.85
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,30/06/2025,11.05
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,01/07/2025,8.85
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,02/07/2025,8.93
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,03/07/2025,8.88
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,04/07/2025,8.65
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,05/07/2025,8.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,06/07/2025,8.49
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,07/07/2025,8.44
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,08/07/2025,7.95
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,09/07/2025,7.83
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,10/07/2025,7.83
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,11/07/2025,7.76
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,12/07/2025,7.69
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,13/07/2025,7.8
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,14/07/2025,7.53
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,15/07/2025,7.14
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,16/07/2025,7.08
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,17/07/2025,7.29
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,18/07/2025,7.71
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,19/07/2025,7.9
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,20/07/2025,7.53
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,21/07/2025,7.48
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,22/07/2025,7.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,23/07/2025,7.59
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,24/07/2025,7.72
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,25/07/2025,7.49
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,26/07/2025,7.51
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,27/07/2025,7.62
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,28/07/2025,7.82
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,29/07/2025,7.61
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,30/07/2025,7.53
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,31/07/2025,6.88
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,01/08/2025,8.46
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,02/08/2025,8.36
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,03/08/2025,8.11
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,04/08/2025,8.23
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,05/08/2025,8.27
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,06/08/2025,7.66
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,07/08/2025,7.81
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,08/08/2025,7.62
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,09/08/2025,7.86
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,10/08/2025,7.56
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,11/08/2025,7.66
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,12/08/2025,7.67
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,13/08/2025,7.85
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,14/08/2025,7.97
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,15/08/2025,7.97
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,16/08/2025,7.59
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,17/08/2025,7.24
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,18/08/2025,7.18
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,19/08/2025,7.29
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,20/08/2025,7.22
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,21/08/2025,7.52
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,22/08/2025,7.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,23/08/2025,7.35
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,24/08/2025,7.37
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,25/08/2025,7.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,26/08/2025,7.74
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,27/08/2025,8.39
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,28/08/2025,8.25
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,29/08/2025,8.29
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,30/08/2025,8.47
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,31/08/2025,8.52
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,01/09/2025,8.42
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,02/09/2025,8.01
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,03/09/2025,7.93
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,04/09/2025,7.69
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,05/09/2025,7.26
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,06/09/2025,7.13
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,07/09/2025,7.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,08/09/2025,7.3
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,09/09/2025,7.59
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,10/09/2025,7.41
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,11/09/2025,7.44
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,12/09/2025,7.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,13/09/2025,7.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,14/09/2025,7.24
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,15/09/2025,7.6
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,16/09/2025,7.49
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,17/09/2025,7.9
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,18/09/2025,7.53
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,19/09/2025,7.25
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,20/09/2025,7.58
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,21/09/2025,8.17
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,22/09/2025,8.39
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,23/09/2025,8.43
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,24/09/2025,7.83
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,25/09/2025,7.3
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,26/09/2025,7.45
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,27/09/2025,7.45
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,28/09/2025,7.22
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,29/09/2025,7.35
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,30/09/2025,7.49
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,01/10/2025,7.88
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,02/10/2025,8.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,03/10/2025,8.44
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,04/10/2025,8.5
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,05/10/2025,8.51
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,06/10/2025,8.88
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,07/10/2025,8.62
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,08/10/2025,9.51
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,09/10/2025,9.62
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,10/10/2025,9.73
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,11/10/2025,9.87
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,12/10/2025,10.42
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,13/10/2025,10.61
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,14/10/2025,10.07
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,15/10/2025,10.47
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,16/10/2025,10.32
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,17/10/2025,10.31
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,18/10/2025,9.88
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,19/10/2025,10.02
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,20/10/2025,9.8
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,21/10/2025,9.82
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,22/10/2025,9.71
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,23/10/2025,10.28
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,24/10/2025,10.84
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,25/10/2025,10.78
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,26/10/2025,10.74
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,27/10/2025,10.56
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,28/10/2025,10.84
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,29/10/2025,10.68
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,30/10/2025,10.49
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000302,31/10/2025,10.74
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,01/06/2025,8.17
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,02/06/2025,8.35
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,03/06/2025,8.25
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,04/06/2025,8.24
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,05/06/2025,8.07
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,06/06/2025,8.1
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,07/06/2025,8.73
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,08/06/2025,9.19
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,09/06/2025,9.31
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,10/06/2025,9.31
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,11/06/2025,9.57
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,12/06/2025,9.91
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,13/06/2025,9.64
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,14/06/2025,9.61
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,15/06/2025,9.06
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,16/06/2025,9.42
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,17/06/2025,10.04
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,18/06/2025,10.04
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,19/06/2025,9.37
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,20/06/2025,9.56
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,21/06/2025,9.29
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,22/06/2025,9.1
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,23/06/2025,9.31
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,24/06/2025,9.39
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,25/06/2025,9.25
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,26/06/2025,9.07
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,27/06/2025,9.13
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,28/06/2025,9.02
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,29/06/2025,8.72
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,30/06/2025,8.65
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,01/07/2025,7.04
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,02/07/2025,7.02
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,03/07/2025,6.71
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,04/07/2025,7.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,05/07/2025,6.37
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,06/07/2025,6.32
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,07/07/2025,6.24
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,08/07/2025,6.34
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,09/07/2025,6.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,10/07/2025,6.86
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,11/07/2025,6.73
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,12/07/2025,6.91
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,13/07/2025,6.99
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,14/07/2025,6.61
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,15/07/2025,7.12
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,16/07/2025,6.8
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,17/07/2025,6.94
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,18/07/2025,7.07
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,19/07/2025,7.16
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,20/07/2025,7.06
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,21/07/2025,7.29
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,22/07/2025,6.93
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,23/07/2025,6.95
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,24/07/2025,6.84
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,25/07/2025,6.72
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,26/07/2025,6.87
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,27/07/2025,7.16
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,28/07/2025,7.1
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,29/07/2025,7.31
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,30/07/2025,7.34
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,31/07/2025,7.14
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,01/08/2025,8.87
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,02/08/2025,8.82
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,03/08/2025,8.64
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,04/08/2025,8.81
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,05/08/2025,8.92
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,06/08/2025,8.47
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,07/08/2025,8.03
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,08/08/2025,8.23
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,09/08/2025,8.05
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,10/08/2025,8.21
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,11/08/2025,8.51
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,12/08/2025,8.18
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,13/08/2025,7.82
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,14/08/2025,8.4
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,15/08/2025,8.57
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,16/08/2025,8.49
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,17/08/2025,8.26
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,18/08/2025,8.17
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,19/08/2025,7.88
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,20/08/2025,8.22
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,21/08/2025,8.05
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,22/08/2025,8.45
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,23/08/2025,8.39
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,24/08/2025,8.13
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,25/08/2025,8.07
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,26/08/2025,7.35
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,27/08/2025,7.42
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,28/08/2025,7.48
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,29/08/2025,7.83
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,30/08/2025,7.34
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,31/08/2025,7.8
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,01/09/2025,8.13
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,02/09/2025,8.57
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,03/09/2025,8.61
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,04/09/2025,8.95
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,05/09/2025,8.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,06/09/2025,8.8
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,07/09/2025,8.61
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,08/09/2025,8.15
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,09/09/2025,7.88
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,10/09/2025,7.97
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,11/09/2025,7.8
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,12/09/2025,7.99
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,13/09/2025,7.53
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,14/09/2025,7.0
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,15/09/2025,7.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,16/09/2025,7.91
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,17/09/2025,7.67
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,18/09/2025,7.76
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,19/09/2025,8.15
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,20/09/2025,8.35
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,21/09/2025,8.45
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,22/09/2025,8.83
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,23/09/2025,8.64
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,24/09/2025,8.7
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,25/09/2025,8.73
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,26/09/2025,8.69
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,27/09/2025,8.61
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,28/09/2025,8.68
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,29/09/2025,8.73
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,30/09/2025,8.45
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,01/10/2025,8.75
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,02/10/2025,8.49
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,03/10/2025,8.48
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,04/10/2025,8.44
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,05/10/2025,8.6
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,06/10/2025,8.01
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,07/10/2025,8.35
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,08/10/2025,8.2
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,09/10/2025,8.64
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,10/10/2025,8.54
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,11/10/2025,8.57
FARM-002,Kaduna Semi-Intensive Farm,Kaduna,COW-10000303,12/10/2025,9.19
